Row	Column	Plate	Product Name	Formula	Product No.	ChEBI Name	SMILES	InChI	InChIKey	formula	ChEBI	KEGG	HMDB	LipidMaps
F	10	1	2,6-Diaminopimelic acid	C7H14N2O4	33240	2,6-diaminopimelic acid	NC(CCCC(N)C(O)=O)C(O)=O	InChI=1S/C7H14N2O4/c8-4(6(10)11)2-1-3-5(9)7(12)13/h4-5H,1-3,8-9H2,(H,10,11)(H,12,13)	GMKMEZVLHJARHF-UHFFFAOYSA-N	C7H14N2O4	CHEBI:23673			
F	11	1	DL-2-Aminoadipic acid	C6H11NO4	A0637	2-aminoadipic acid	NC(CCCC(O)=O)C(O)=O	InChI=1S/C6H11NO4/c7-4(6(10)11)2-1-3-5(8)9/h4H,1-3,7H2,(H,8,9)(H,10,11)	OYIFNHCXNCRBQI-UHFFFAOYSA-N	C6H11NO4	CHEBI:37024		HMDB0000510	
F	12	1	2'-Deoxycytidine	C9H13N3O4	D3897	2'-deoxycytidine	Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	InChI=1S/C9H13N3O4/c10-7-1-2-12(9(15)11-7)8-3-5(14)6(4-13)16-8/h1-2,5-6,8,13-14H,3-4H2,(H2,10,11,15)/t5-,6+,8+/m0/s1	CKTSBUTUHBMZGZ-SHYZEUOFSA-N	C9H13N3O4	CHEBI:15698	C00881	HMDB0000014	
G	1	1	D-Glucosamine 6-phosphate sodium salt	C6H14NO8P	G4878	D-galactosamine 6-phosphate	N[C@H]1C(O)O[C@H](COP(O)(O)=O)[C@H](O)[C@@H]1O	InChI=1S/C6H14NO8P/c7-3-5(9)4(8)2(15-6(3)10)1-14-16(11,12)13/h2-6,8-10H,1,7H2,(H2,11,12,13)/t2-,3-,4+,5-,6?/m1/s1	XHMJOUIAFHJHBW-GASJEMHNSA-N	C6H14NO8P	CHEBI:18232	C06377		
G	2	1	Bis(3-aminopropyl)amine	C6H17N3	I1006	bis(3-aminopropyl)amine	NCCCNCCCN	InChI=1S/C6H17N3/c7-3-1-5-9-6-2-4-8/h9H,1-8H2	OTBHHUPVCYLGQO-UHFFFAOYSA-N	C6H17N3	CHEBI:16841	C03375		
G	3	1	DL-Homocysteine	C4H9NO2S	44925	homocysteine	NC(CCS)C(O)=O	InChI=1S/C4H9NO2S/c5-3(1-2-8)4(6)7/h3,8H,1-2,5H2,(H,6,7)	FFFHZYDWPBMWHY-UHFFFAOYSA-N	C4H9NO2S	CHEBI:17230	C05330	HMDB0000742	
G	4	1	Theophylline	C7H8N4O2	T1633	theophylline	Cn1c2nc[nH]c2c(=O)n(C)c1=O	InChI=1S/C7H8N4O2/c1-10-5-4(8-3-9-5)6(12)11(2)7(10)13/h3H,1-2H3,(H,8,9)	ZFXYFBGIUFBOJW-UHFFFAOYSA-N	C7H8N4O2	CHEBI:28177	C07130	HMDB0001889	
G	5	1	DL-Leucine	C6H13NO2	L7875	leucine	CC(C)CC(N)C(O)=O	InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)	ROHFNLRQFUQHCH-UHFFFAOYSA-N	C6H13NO2	CHEBI:25017	C16439		LMFA01100048
G	6	1	D-(+)-Trehalose dihydrate	C12H22O11	T9531	trehalose	OC[C@H]1OC(OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	InChI=1S/C12H22O11/c13-1-3-5(15)7(17)9(19)11(21-3)23-12-10(20)8(18)6(16)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11?,12?/m1/s1	HDTRYLNUVZCQOY-MFAKQEFJSA-N	C12H22O11	CHEBI:27082			
G	7	1	Betaine	C5H11NO2	61962	glycine betaine	C[N+](C)(C)CC([O-])=O	InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3	KWIUHFFTVRNATP-UHFFFAOYSA-N	C5H11NO2	CHEBI:17750	C00719	HMDB0000043	
G	8	1	D-Tryptophan	C11H12N2O2	T9753	D-tryptophan	N[C@H](Cc1c[nH]c2ccccc12)C(O)=O	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m1/s1	QIVBCDIJIAJPQS-SECBINFHSA-N	C11H12N2O2	CHEBI:16296	C00525	HMDB0013609	
G	9	1	L-Cysteinesulfinic acid monohydrate	C3H7NO4S	C4418	3-sulfino-L-alanine	N[C@@H](CS(O)=O)C(O)=O	InChI=1S/C3H7NO4S/c4-2(3(5)6)1-9(7)8/h2H,1,4H2,(H,5,6)(H,7,8)/t2-/m0/s1	ADVPTQAUNPRNPO-REOHCLBHSA-N	C3H7NO4S	CHEBI:16345	C00606	HMDB0000996	
G	10	1	Allantoin	C4H6N4O3	5670	allantoin	NC(=O)NC1NC(=O)NC1=O	InChI=1S/C4H6N4O3/c5-3(10)6-1-2(9)8-4(11)7-1/h1H,(H3,5,6,10)(H2,7,8,9,11)	POJWUDADGALRAB-UHFFFAOYSA-N	C4H6N4O3	CHEBI:15676	C01551	HMDB0000462	
G	11	1	DL-Glyceraldehyde	C3H6O3	G5001	glyceraldehyde	[H]C(=O)C(O)CO	InChI=1S/C3H6O3/c4-1-3(6)2-5/h1,3,5-6H,2H2	MNQZXJOMYWMBOU-UHFFFAOYSA-N	C3H6O3	CHEBI:5445	C02154	HMDB0001051	
G	12	1	D-(+)-Glucuronic acid γ-lactone	C6H8O6	851450	D-glucurono-6,3-lactone	[H][C@@]1(OC(=O)[C@@H](O)[C@H]1O)[C@@H](O)C=O	InChI=1S/C6H8O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h1-5,8-10H/t2-,3+,4-,5+/m0/s1	UYUXSRADSPPKRZ-SKNVOMKLSA-N	C6H8O6	CHEBI:18268	C02670		
A	1	2	2-Aminoethylphosphonic acid	C2H8NO3P	268674	(2-aminoethyl)phosphonic acid	[NH3+]CCP(O)([O-])=O	InChI=1S/C2H8NO3P/c3-1-2-7(4,5)6/h1-3H2,(H2,4,5,6)	QQVDJLLNRSOCEL-UHFFFAOYSA-N	C2H8NO3P	CHEBI:57418			
A	2	2	Seleno-DL-methionine	C5H11NO2Se	S3875	selenomethionine	C[Se]CCC(N)C(O)=O	InChI=1S/C5H11NO2Se/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)	RJFAYQIBOAGBLC-UHFFFAOYSA-N	C5H11NO2Se	CHEBI:27585		HMDB0003966	
A	3	2	Maleimide	C4H3NO2	129585	maleimide	O=C1NC(=O)C=C1	InChI=1S/C4H3NO2/c6-3-1-2-4(7)5-3/h1-2H,(H,5,6,7)	PEEHTFAAVSWFBL-UHFFFAOYSA-N	C4H3NO2	CHEBI:16072	C07272		
A	4	2	DL-Glyceraldehyde 3-phosphate diethyl acetal barium salt	C3H7O6P	G5376	glyceraldehyde 3-phosphate	[H]C(=O)C(O)COP(O)(O)=O	InChI=1S/C3H7O6P/c4-1-3(5)2-9-10(6,7)8/h1,3,5H,2H2,(H2,6,7,8)	LXJXRIRHZLFYRP-UHFFFAOYSA-N	C3H7O6P	CHEBI:17138	C00661	HMDB0001112	
A	5	2	D-(+)-Glucosamine hydrochloride	C6H13NO5	G4875	beta-D-glucosamine	N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O	InChI=1S/C6H13NO5/c7-3-5(10)4(9)2(1-8)12-6(3)11/h2-6,8-11H,1,7H2/t2-,3-,4-,5-,6-/m1/s1	MSWZFWKMSRAUBD-QZABAPFNSA-N	C6H13NO5	CHEBI:28393	C08349	HMDB0030091	
A	6	2	Adenosine 5'-diphosphate sodium salt	C10H15N5O10P2	A2754	ADP	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O	InChI=1S/C10H15N5O10P2/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(24-10)1-23-27(21,22)25-26(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1	XTWYTFMLZFPYCI-KQYNXXCUSA-N	C10H15N5O10P2	CHEBI:16761	C00008		
A	7	2	2-Deoxy-D-glucose	C6H12O5	D6134	2-deoxy-D-glucopyranose	OC[C@H]1OC(O)C[C@@H](O)[C@@H]1O	InChI=1S/C6H12O5/c7-2-4-6(10)3(8)1-5(9)11-4/h3-10H,1-2H2/t3-,4-,5?,6+/m1/s1	PMMURAAUARKVCB-CERMHHMHSA-N	C6H12O5	CHEBI:84755	C00586		
A	8	2	1-Methyl-L-histidine	C7H11N3O2	67520	N(tele)-methyl-L-histidine	Cn1cnc(C[C@H](N)C(O)=O)c1	InChI=1S/C7H11N3O2/c1-10-3-5(9-4-10)2-6(8)7(11)12/h3-4,6H,2,8H2,1H3,(H,11,12)/t6-/m0/s1	BRMWTNUJHUMWMS-LURJTMIESA-N	C7H11N3O2	CHEBI:50599		HMDB0000001	
A	9	2	Dulcitol	C6H14O6	D0256	galactitol	OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO	InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5+,6-	FBPFZTCFMRRESA-GUCUJZIJSA-N	C6H14O6	CHEBI:16813	C01697		
A	10	2	(R)-(+)-2-Pyrrolidone-5-carboxylic acid	C5H7NO3	422614	5-oxo-D-proline	OC(=O)[C@H]1CCC(=O)N1	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m1/s1	ODHCTXKNWHHXJC-GSVOUGTGSA-N	C5H7NO3	CHEBI:16924	C02237	HMDB0000267	
A	11	2	4-Pyridoxic acid	C8H9NO4	P9630	4-pyridoxic acid	Cc1ncc(CO)c(C(O)=O)c1O	InChI=1S/C8H9NO4/c1-4-7(11)6(8(12)13)5(3-10)2-9-4/h2,10-11H,3H2,1H3,(H,12,13)	HXACOUQIXZGNBF-UHFFFAOYSA-N	C8H9NO4	CHEBI:17405	C00847	HMDB0000017	
A	12	2	2,3-Pyridinedicarboxylic acid	C7H5NO4	P63204	quinolinic acid	OC(=O)c1cccnc1C(O)=O	InChI=1S/C7H5NO4/c9-6(10)4-2-1-3-8-5(4)7(11)12/h1-3H,(H,9,10)(H,11,12)	GJAWHXHKYYXBSV-UHFFFAOYSA-N	C7H5NO4	CHEBI:16675	C03722	HMDB0000232	
B	1	2	Methylguanidine hydrochloride	C2H7N3	222402	methylguanidine	CNC(N)=N	InChI=1S/C2H7N3/c1-5-2(3)4/h1H3,(H4,3,4,5)	CHJJGSNFBQVOTG-UHFFFAOYSA-N	C2H7N3	CHEBI:16628	C02294	HMDB0001522	
B	2	2	Caffeine	C8H10N4O2	C0750	caffeine	Cn1cnc2n(C)c(=O)n(C)c(=O)c12	InChI=1S/C8H10N4O2/c1-10-4-9-6-5(10)7(13)12(3)8(14)11(6)2/h4H,1-3H3	RYYVLZVUVIJVGH-UHFFFAOYSA-N	C8H10N4O2	CHEBI:27732	C07481	HMDB0001847	
B	3	2	(+/-)-Epinephrine hydrochloride	C9H13NO3	E4642	adrenaline	CNCC(O)c1ccc(O)c(O)c1	InChI=1S/C9H13NO3/c1-10-5-9(13)6-2-3-7(11)8(12)4-6/h2-4,9-13H,5H2,1H3	UCTWMZQNUQWSLP-UHFFFAOYSA-N	C9H13NO3	CHEBI:33568			
B	4	2	D-Glucuronic acid sodium salt monohydrate	C6H10O7	G8645	aldehydo-D-glucuronic acid	[H]C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(O)=O	InChI=1S/C6H10O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h1-5,8-11H,(H,12,13)/t2-,3+,4-,5-/m0/s1	IAJILQKETJEXLJ-QTBDOELSSA-N	C6H10O7	CHEBI:47953	C16245		
B	5	2	1-Methyladenosine	C11H15N5O4	16937	1-methyladenosine	Cn1cnc2n(cnc2c1=N)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	InChI=1S/C11H15N5O4/c1-15-3-14-10-6(9(15)12)13-4-16(10)11-8(19)7(18)5(2-17)20-11/h3-5,7-8,11-12,17-19H,2H2,1H3/t5-,7-,8-,11-/m1/s1	GFYLSDSUCHVORB-IOSLPCCCSA-N	C11H15N5O4	CHEBI:16020	C02494	HMDB0003331	
B	6	2	2'-Deoxyuridine	C9H12N2O5	D5412	2'-deoxyuridine	OC[C@H]1O[C@H](C[C@@H]1O)n1ccc(=O)[nH]c1=O	InChI=1S/C9H12N2O5/c12-4-6-5(13)3-8(16-6)11-2-1-7(14)10-9(11)15/h1-2,5-6,8,12-13H,3-4H2,(H,10,14,15)/t5-,6+,8+/m0/s1	MXHRCPNRJAMMIM-SHYZEUOFSA-N	C9H12N2O5	CHEBI:16450	C00526	HMDB0000012	
B	7	2	trans-4-Hydroxy-L-proline	C5H9NO3	H54409	trans-4-hydroxy-L-proline	[C@H]1(C[C@@H](O)CN1)C(O)=O	InChI=1S/C5H9NO3/c7-3-1-4(5(8)9)6-2-3/h3-4,6-7H,1-2H2,(H,8,9)/t3-,4+/m1/s1	PMMYEEVYMWASQN-DMTCNVIQSA-N	C5H9NO3	CHEBI:18095	C01157	C01157	
B	8	2	L-Kynurenine	C10H12N2O3	K8625	L-kynurenine	N[C@@H](CC(=O)c1ccccc1N)C(O)=O	InChI=1S/C10H12N2O3/c11-7-4-2-1-3-6(7)9(13)5-8(12)10(14)15/h1-4,8H,5,11-12H2,(H,14,15)/t8-/m0/s1	YGPSJZOEDVAXAB-QMMMGPOBSA-N	C10H12N2O3	CHEBI:16946	C00328	HMDB0000684	
B	9	2	4-ACETAMIDOBUTYRIC ACID	C6H11NO3	S458368	4-acetamidobutanoic acid	CC(=O)NCCCC(O)=O	InChI=1S/C6H11NO3/c1-5(8)7-4-2-3-6(9)10/h2-4H2,1H3,(H,7,8)(H,9,10)	UZTFMUBKZQVKLK-UHFFFAOYSA-N	C6H11NO3	CHEBI:17645	C02946	HMDB0003681	
B	10	2	trans-1,2-Cyclohexanediol	C6H12O2	141712	trans-cyclohexane-1,2-diol	O[C@@H]1CCCC[C@H]1O	InChI=1S/C6H12O2/c7-5-3-1-2-4-6(5)8/h5-8H,1-4H2/t5-,6-/m1/s1	PFURGBBHAOXLIO-PHDIDXHHSA-N	C6H12O2	CHEBI:16931	C03739		
B	11	2	Melanin	C18H10N2O4	M8631	Melanin	O=C1C(=O)C2=C3C(NC=C3C=4C(=O)C(=O)C(C)=C5NC=C2C54)=C1C	InChI=1S/C18H10N2O4/c1-5-13-9-7(3-19-13)12-10-8(11(9)17(23)15(5)21)4-20-14(10)6(2)16(22)18(12)24/h3-4,19-20H,1-2H3	XUMBMVFBXHLACL-UHFFFAOYSA-N		CHEBI:89634		HMDB0004068	
B	12	2	Dopamine hydrochloride	C8H11NO2	H8502	dopamine	NCCc1ccc(O)c(O)c1	InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2	VYFYYTLLBUKUHU-UHFFFAOYSA-N	C8H11NO2	CHEBI:18243	C03758	HMDB0000073	
C	1	2	1,4-Diaminobutane	C4H12N2	D13208	putrescine	NCCCCN	InChI=1S/C4H12N2/c5-3-1-2-4-6/h1-6H2	KIDHWZJUCRJVML-UHFFFAOYSA-N	C4H12N2	CHEBI:17148	C4H12N2	HMDB0001414	
C	2	2	L-Lysine monohydrochloride	C6H14N2O2	L5626	L-lysine	NCCCC[C@H](N)C(O)=O	InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1	KDXKERNSBIXSRK-YFKPBYRVSA-N	C6H14N2O2	CHEBI:18019	C00047	HMDB0000182	
C	3	2	Cytidine 5'-diphosphocholine sodium salt dihydrate	C14H26N4O11P2	C0256	CDP-choline	C[N+](C)(C)CCOP([O-])(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(N)nc1=O	InChI=1S/C14H26N4O11P2/c1-18(2,3)6-7-26-30(22,23)29-31(24,25)27-8-9-11(19)12(20)13(28-9)17-5-4-10(15)16-14(17)21/h4-5,9,11-13,19-20H,6-8H2,1-3H3,(H3-,15,16,21,22,23,24,25)/t9-,11-,12-,13-/m1/s1	RZZPDXZPRHQOCG-OJAKKHQRSA-N	C14H26N4O11P2	CHEBI:16436	C00307	HMDB0001413	
C	4	2	1,3-Diaminopropane	C3H10N2	D23602	trimethylenediamine	NCCCN	InChI=1S/C3H10N2/c4-2-1-3-5/h1-5H2	XFNJVJPLKCPIBV-UHFFFAOYSA-N	C3H10N2	CHEBI:15725	C00986	HMDB0000002	
C	5	2	1-Aminocyclopropanecarboxylic acid	C4H7NO2	A3903	1-aminocyclopropanecarboxylic acid	NC1(CC1)C(O)=O	InChI=1S/C4H7NO2/c5-4(1-2-4)3(6)7/h1-2,5H2,(H,6,7)	PAJPWUMXBYXFCZ-UHFFFAOYSA-N	C4H7NO2	CHEBI:18053	C01234	HMDB0036458	
C	6	2	Glutaryl-L-carnitine lithium salt	C12H21NO6	72715	O-glutaroyl-L-carnitine	C[N+](C)(C)C[C@@H](CC([O-])=O)OC(=O)CCCC(O)=O	InChI=1S/C12H21NO6/c1-13(2,3)8-9(7-11(16)17)19-12(18)6-4-5-10(14)15/h9H,4-8H2,1-3H3,(H-,14,15,16,17)/t9-/m1/s1	NXJAXUYOQLTISD-SECBINFHSA-N	O-glutaroyl-L-carnitine	CHEBI:82952		HMDB0013130	
C	7	2	L-Norvaline	C5H11NO2	N7627	L-2-aminopentanoic acid	C([C@@H](N)CCC)(=O)O	InChI=1S/C5H11NO2/c1-2-3-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m0/s1	SNDPXSYFESPGGJ-BYPYZUCNSA-N	C5H11NO2	CHEBI:18314	C01826		LMFA01100041
C	8	2	3-Hydroxy-3-methylglutaric acid	C6H10O5	H4392	3-hydroxy-3-methylglutaric acid	CC(O)(CC(O)=O)CC(O)=O	InChI=1S/C6H10O5/c1-6(11,2-4(7)8)3-5(9)10/h11H,2-3H2,1H3,(H,7,8)(H,9,10)	NPOAOTPXWNWTSH-UHFFFAOYSA-N	C6H10O5	CHEBI:16831	C03761	HMDB0000355	
C	9	2	Phosphonoacetic acid	C2H5O5P	284270	phosphonoacetic acid	OC(=O)CP(O)(O)=O	InChI=1S/C2H5O5P/c3-2(4)1-8(5,6)7/h1H2,(H,3,4)(H2,5,6,7)	XUYJLQHKOGNDPB-UHFFFAOYSA-N	C2H5O5P	CHEBI:15732	C05682	C05682	
C	10	2	2-Picolinic acid	C6H5NO2	P42800	picolinic acid	OC(=O)c1ccccn1	InChI=1S/C6H5NO2/c8-6(9)5-3-1-2-4-7-5/h1-4H,(H,8,9)	SIOXPEMLGUPBBT-UHFFFAOYSA-N	C6H5NO2	CHEBI:28747	C10164	HMDB0002243	
C	11	2	Ethanolamine	C2H7NO	398136	ethanolamine	NCCO	InChI=1S/C2H7NO/c3-1-2-4/h4H,1-3H2	HZAXFHJVJLSVMW-UHFFFAOYSA-N	C2H7NO	CHEBI:16000	C00189	HMDB0000149	
C	12	2	L-Arginine monohydrochloride	C6H14N4O2	A5131	L-arginine	N[C@@H](CCCNC(N)=N)C(O)=O	InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1	ODKSFYDXXFIFQN-BYPYZUCNSA-N	C6H14N4O2	CHEBI:16467	C00062	HMDB0000517	
D	1	2	Theobromine	C7H8N4O2	T4500	theobromine	Cn1cnc2n(C)c(=O)[nH]c(=O)c12	InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)9-7(13)11(5)2/h3H,1-2H3,(H,9,12,13)	YAPQBXQYLJRXSA-UHFFFAOYSA-N	C7H8N4O2	CHEBI:28946	C07480	HMDB0002825	
D	2	2	L-(-)-Fucose	C6H12O5	F2252	L-fucopyranose	C[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@@H]1O	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3+,4+,5-,6?/m0/s1	SHZGCJCMOBCMKK-DHVFOXMCSA-N	C6H12O5	CHEBI:2181	C01019	HMDB0000174	
D	3	2	L-Homocystine	C8H16N2O4S2	H6010	L-homocystine	C([C@@H](N)CCSSCCC(N)C(=O)O)(=O)O	InChI=1S/C8H16N2O4S2/c9-5(7(11)12)1-3-15-16-4-2-6(10)8(13)14/h5-6H,1-4,9-10H2,(H,11,12)(H,13,14)/t5-,6?/m0/s1	ZTVZLYBCZNMWCF-ZBHICJROSA-N	C8H16N2O4S2	CHEBI:89698		HMDB0000676	
D	4	2	N-Methyl-L-glutamic acid	C6H11NO4	M4017	N-methyl-L-glutamic acid	CN[C@@H](CCC(O)=O)C(O)=O	InChI=1S/C6H11NO4/c1-7-4(6(10)11)2-3-5(8)9/h4,7H,2-3H2,1H3,(H,8,9)(H,10,11)/t4-/m0/s1	XLBVNMSMFQMKEY-BYPYZUCNSA-N	C6H11NO4	CHEBI:16440	C01046		
D	5	2	D-Ornithine monohydrochloride	C5H12N2O2	O5250	D-ornithine	NCCC[C@@H](N)C(O)=O	InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)/t4-/m1/s1	AHLPHDHHMVZTML-SCSAIBSYSA-N	C5H12N2O2	CHEBI:16176	C00515	HMDB0003374	
D	6	2	Sodium phenylpyruvate	C9H8O3	P8001	keto-phenylpyruvic acid	OC(=O)C(=O)Cc1ccccc1	InChI=1S/C9H8O3/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,11,12)	BTNMPGBKDVTSJY-UHFFFAOYSA-N	C9H8O3	CHEBI:30851	C00166	HMDB0000205	
D	7	2	Cytidine 5'-monophosphate	C9H14N3O8P	C1131	cytidine 5'-monophosphate	Nc1ccn([C@@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]2O)c(=O)n1	InChI=1S/C9H14N3O8P/c10-5-1-2-12(9(15)11-5)8-7(14)6(13)4(20-8)3-19-21(16,17)18/h1-2,4,6-8,13-14H,3H2,(H2,10,11,15)(H2,16,17,18)/t4-,6-,7-,8-/m1/s1	IERHLVCPSMICTF-XVFCMESISA-N	C9H14N3O8P	CHEBI:17361	C00055	HMDB0000095	
D	8	2	N-Methyl-D-aspartic acid	C5H9NO4	M3262	N-methyl-D-aspartic acid	CN[C@H](CC(O)=O)C(O)=O	InChI=1S/C5H9NO4/c1-6-3(5(9)10)2-4(7)8/h3,6H,2H2,1H3,(H,7,8)(H,9,10)/t3-/m1/s1	HOKKHZGPKSLGJE-GSVOUGTGSA-N	C5H9NO4	CHEBI:31882	C12269	HMDB0002393	
D	9	2	L-Histidine monohydrochloride monohydrate	C6H9N3O2	H8125	L-histidine	N[C@@H](Cc1c[nH]cn1)C(O)=O	InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1	HNDVDQJCIGZPNO-YFKPBYRVSA-N	C6H9N3O2	CHEBI:15971	C00135	HMDB0000177	
D	10	2	DL-Noradrenaline hydrochloride	C8H11NO3	A7256	noradrenaline	NCC(O)c1ccc(O)c(O)c1	InChI=1S/C8H11NO3/c9-4-8(12)5-1-2-6(10)7(11)3-5/h1-3,8,10-12H,4,9H2	SFLSHLFXELFNJZ-UHFFFAOYSA-N	C8H11NO3	CHEBI:33569			
D	11	2	Nα-Acetyl-L-asparagine	C6H10N2O4	441554	N-alpha-acetyl-L-asparagine	CC(=O)N[C@@H](CC(N)=O)C(O)=O	InChI=1S/C6H10N2O4/c1-3(9)8-4(6(11)12)2-5(7)10/h4H,2H2,1H3,(H2,7,10)(H,8,9)(H,11,12)/t4-/m0/s1	HXFOXFJUNFFYMO-BYPYZUCNSA-N	C6H10N2O4	CHEBI:139582		HMDB0006028	
D	12	2	D-Glucose 6-phosphate potassium salt	C6H13O9P	G6526	aldehydo-D-glucose 6-phosphate	[H]C(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)COP(O)(O)=O	InChI=1S/C6H13O9P/c7-1-3(8)5(10)6(11)4(9)2-15-16(12,13)14/h1,3-6,8-11H,2H2,(H2,12,13,14)/t3-,4+,5+,6+/m0/s1	VFRROHXSMXFLSN-SLPGGIOYSA-N	C6H13O9P	CHEBI:15954	C03251		
E	1	2	β-Nicotinamide adenine dinucleotide phosphate sodium salt hydrate	C21H28N7O17P3	N0505	NADP	NC(=O)c1ccc[n+](c1)[C@@H]1O[C@H](COP([O-])(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](OP(O)(O)=O)[C@@H]2O)n2cnc3c(N)ncnc23)[C@@H](O)[C@H]1O	InChI=1S/C21H28N7O17P3/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(44-46(33,34)35)14(30)11(43-21)6-41-48(38,39)45-47(36,37)40-5-10-13(29)15(31)20(42-10)27-3-1-2-9(4-27)18(23)32/h1-4,7-8,10-11,13-16,20-21,29-31H,5-6H2,(H7-,22,23,24,25,32,33,34,35,36,37,38,39)/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1	XJLXINKUBYWONI-NNYOXOHSSA-N	C21H28N7O17P3	CHEBI:44409			
E	2	2	Carbamyl phosphate disodium salt	CH4NO5P	C4135	carbamoyl phosphate	NC(=O)OP(O)(O)=O	InChI=1S/CH4NO5P/c2-1(3)7-8(4,5)6/h(H2,2,3)(H2,4,5,6)	FFQKYPRQEYGKAF-UHFFFAOYSA-N	CH4NO5P	CHEBI:17672	C00169		
E	3	2	Guanosine 5'-triphosphate sodium salt hydrate	C10H16N5O14P3	51120	GTP	Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O	InChI=1S/C10H16N5O14P3/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(27-9)1-26-31(22,23)29-32(24,25)28-30(19,20)21/h2-3,5-6,9,16-17H,1H2,(H,22,23)(H,24,25)(H2,19,20,21)(H3,11,13,14,18)/t3-,5-,6-,9-/m1/s1	XKMLYUALXHKNFT-UUOKFMHZSA-N	C10H16N5O14P3	CHEBI:15996	C00044		
E	4	2	Agmatine sulfate salt	C5H14N4	A7127	agmatine	NCCCCNC(N)=N	InChI=1S/C5H14N4/c6-3-1-2-4-9-5(7)8/h1-4,6H2,(H4,7,8,9)	QYPPJABKJHAVHS-UHFFFAOYSA-N	C5H14N4	CHEBI:17431	C00179		
E	5	2	Glycolaldehyde dimer	C2H4O2	G6805	glycolaldehyde	[H]C(=O)CO	InChI=1S/C2H4O2/c3-1-2-4/h1,4H,2H2	WGCNASOHLSPBMP-UHFFFAOYSA-N	C2H4O2	CHEBI:17071	C00266	HMDB0003344	
