Row	Column	Plate	Product Name	Formula	Product No.	ChEBI Name	SMILES	InChI	InChIKey	formula	ChEBI	KEGG	HMDB	LipidMaps
2	F	1	Syringic acid	C9H10O5	63627	syringic acid	COc1cc(cc(OC)c1O)C(O)=O	InChI=1S/C9H10O5/c1-13-6-3-5(9(11)12)4-7(14-2)8(6)10/h3-4,10H,1-2H3,(H,11,12)	JMSVCTWVEWCHDZ-UHFFFAOYSA-N	C9H10O5	CHEBI:68329	C10833		
3	F	1	Palmitoleic acid	C16H30O2	P9417	palmitoleic acid	CCCCCC\C=C/CCCCCCCC(O)=O	InChI=1S/C16H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h7-8H,2-6,9-15H2,1H3,(H,17,18)/b8-7-	SECPZKHBENQXJG-FPLPWBNLSA-N	C16H30O2	CHEBI:28716	C08362	HMDB0003229	LMFA01030056
4	F	1	2-Hydroxy Stearic Acid	C18H36O3	24590	2-hydroxyoctadecanoic acid	CCCCCCCCCCCCCCCCC(O)C(O)=O	InChI=1S/C18H36O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(19)18(20)21/h17,19H,2-16H2,1H3,(H,20,21)	KIHBGTRZFAVZRV-UHFFFAOYSA-N	C18H36O3	CHEBI:19660			LMFA02000120
5	F	1	N-Acetyl-Asp-Glu	C11H16N2O8	A5930	2-[(2-acetamido-3-carboxy-1-oxopropyl)amino]pentanedioic acid	CC(=O)NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O	InChI=1S/C11H16N2O8/c1-5(14)12-7(4-9(17)18)10(19)13-6(11(20)21)2-3-8(15)16/h6-7H,2-4H2,1H3,(H,12,14)(H,13,19)(H,15,16)(H,17,18)(H,20,21)	OPVPGKGADVGKTG-UHFFFAOYSA-N	C11H16N2O8	CHEBI:95120		HMDB0001067	
1	G	1	Ectoine	C6H10N2O2	81619	ectoine	CC1=N[C@@H](CCN1)C(O)=O	InChI=1S/C6H10N2O2/c1-4-7-3-2-5(8-4)6(9)10/h5H,2-3H2,1H3,(H,7,8)(H,9,10)/t5-/m0/s1	WQXNXVUDBPYKBA-YFKPBYRVSA-N	C6H10N2O2	CHEBI:27592	C06231		
2	G	1	3-Indoleacetonitrile	C10H8N2	129453	indole-3-acetonitrile	N#CCc1c[nH]c2ccccc12	InChI=1S/C10H8N2/c11-6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5H2	DMCPFOBLJMLSNX-UHFFFAOYSA-N	C10H8N2	CHEBI:17566	C02938	HMDB0006524	
3	G	1	5-Phenylvaleric acid	C11H14O2	P37602	5-phenylpentanoic acid	OC(=O)CCCCc1ccccc1	InChI=1S/C11H14O2/c12-11(13)9-5-4-8-10-6-2-1-3-7-10/h1-3,6-7H,4-5,8-9H2,(H,12,13)	BYHDDXPKOZIZRV-UHFFFAOYSA-N	C11H14O2	CHEBI:40131		HMDB0002043	
4	G	1	Harmane	C12H10N2	103276	harman	Cc1nccc2c3ccccc3[nH]c12	InChI=1S/C12H10N2/c1-8-12-10(6-7-13-8)9-4-2-3-5-11(9)14-12/h2-7,14H,1H3	PSFDQSOCUJVVGF-UHFFFAOYSA-N	C12H10N2	CHEBI:5623	C09209		
5	G	1	(2-Oxo-2,3-dihydro-1H-indol-3-yl)acetic acid	C10H9NO3	CDS009127	2-oxindole-3-acetic acid	OC(=O)CC1C(=O)Nc2ccccc12	InChI=1S/C10H9NO3/c12-9(13)5-7-6-3-1-2-4-8(6)11-10(7)14/h1-4,7H,5H2,(H,11,14)(H,12,13)	ILGMGHZPXRDCCS-UHFFFAOYSA-N	C10H9NO3	CHEBI:133221			
6	G	1	3-Hydroxyhippuric acid	C9H9NO4	FH75079	m-hydroxyhippuric acid	OC(=O)CNC(=O)c1cccc(O)c1	InChI=1S/C9H9NO4/c11-7-3-1-2-6(4-7)9(14)10-5-8(12)13/h1-4,11H,5H2,(H,10,14)(H,12,13)	XDOFWFNMYJRHEW-UHFFFAOYSA-N	C9H9NO4	CHEBI:70824		HMDB0006116	
7	G	1	1,7-Dimethyluric Acid	C7H8N4O3	19584	1,7-dimethyluric acid	CN1C(=O)NC2=C(N(C)C(=O)N2)C1=O	InChI=1S/C7H8N4O3/c1-10-3-4(8-6(10)13)9-7(14)11(2)5(3)12/h1-2H3,(H,8,13)(H,9,14)	NOFNCLGCUJJPKU-UHFFFAOYSA-N	C7H8N4O3	CHEBI:68449	C16356	HMDB0011103	
8	G	1	N-(3-Phenylpropionyl)glycine	C11H13NO3	94348	Phenylpropionylglycine	C(CNC(=O)CCC=1C=CC=CC1)(=O)O	InChI=1S/C11H13NO3/c13-10(12-8-11(14)15)7-6-9-4-2-1-3-5-9/h1-5H,6-8H2,(H,12,13)(H,14,15)	YEIQSAXUPKPPBN-UHFFFAOYSA-N	C11H13NO3	CHEBI:88550		HMDB0000860	
9	G	1	5-Acetylamino-6-formylamino-3-methyluracil	C8H10N4O4	A168210	5-acetamido-6-formamido-3-methyluracil	CC(=O)Nc1c(NC=O)[nH]c(=O)n(C)c1=O	InChI=1S/C8H10N4O4/c1-4(14)10-5-6(9-3-13)11-8(16)12(2)7(5)15/h3H,1-2H3,(H,9,13)(H,10,14)(H,11,16)	RDZNZFGKEVDNPK-UHFFFAOYSA-N	C8H10N4O4	CHEBI:32643	C16365		
10	G	1	3-Carboxy-4-methyl-5-propyl-2-furanpropanoic acid	C12H16O5	90833	2-(2-carboxyethyl)-4-methyl-5-propylfuran-3-carboxylic acid	CCCc1oc(CCC(O)=O)c(C(O)=O)c1C	InChI=1S/C12H16O5/c1-3-4-8-7(2)11(12(15)16)9(17-8)5-6-10(13)14/h3-6H2,1-2H3,(H,13,14)(H,15,16)	WMCQWXZMVIETAO-UHFFFAOYSA-N	C12H16O5	CHEBI:41254		HMDB0061112	
11	G	1	12-Hydroxystearic Acid	C18H36O3	H953780	12-hydroxyoctadecanoic acid	OC(CCCCCCCCCCC(CCCCCC)O)=O	InChI=1S/C18H36O3/c1-2-3-4-11-14-17(19)15-12-9-7-5-6-8-10-13-16-18(20)21/h17,19H,2-16H2,1H3,(H,20,21)	ULQISTXYYBZJSJ-UHFFFAOYSA-N	C18H36O3	CHEBI:85208		HMDB0061706	LMFA02000130
12	G	1	Ferulic acid 4-O-sulfate disodium salt	C10H10O7S (Ferulate sulfate)	FF23277	ferulic acid 4-sulfate	C(/C=C/C1=CC(=C(C=C1)OS(O)(=O)=O)OC)(O)=O	InChI=1S/C10H10O7S/c1-16-9-6-7(3-5-10(11)12)2-4-8(9)17-18(13,14)15/h2-6H,1H3,(H,11,12)(H,13,14,15)/b5-3+	PZPATWACAAOHTJ-HWKANZROSA-N	C10H10O7S	CHEBI:133508		HMDB0029200	
1	H	1	Suberic Acid	C8H14O4	FS52487	suberic acid	OC(=O)CCCCCCC(O)=O	InChI=1S/C8H14O4/c9-7(10)5-3-1-2-4-6-8(11)12/h1-6H2,(H,9,10)(H,11,12)	TYFQFVWCELRYAO-UHFFFAOYSA-N	C8H14O4	CHEBI:9300			
2	H	1	Sodium Propylparaben	C10H12O3	S673265	propylparaben	CCCOC(=O)c1ccc(O)cc1	InChI=1S/C10H12O3/c1-2-7-13-10(12)8-3-5-9(11)6-4-8/h3-6,11H,2,7H2,1H3	QELSKZZBTMNZEB-UHFFFAOYSA-N	C10H12O3	CHEBI:32063		HMDB0032574	
3	H	1	trans-3-Indoleacrylic acid	C11H9NO2	I3807	(E)-3-(indol-3-yl)acrylic acid	[H]\C(=C(\[H])c1c[nH]c2ccccc12)C(O)=O	InChI=1S/C11H9NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-7,12H,(H,13,14)/b6-5+	PLVPPLCLBIEYEA-AATRIKPKSA-N	C11H9NO2	CHEBI:132244			
4	H	1	3-(4-hydroxy-3-methoxyphenyl)propionic Acid	C10H12O4	AA0033DQ	dihydroferulic acid	COc1cc(CCC(O)=O)ccc1O	InChI=1S/C10H12O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2,4,6,11H,3,5H2,1H3,(H,12,13)	BOLQJTPHPSDZHR-UHFFFAOYSA-N	C10H12O4	CHEBI:86612			
5	H	1	N-Cinnamoylglycine	C11H11NO3	98956	N-cinnamoylglycine	OC(=O)CNC(=O)\C=C\c1ccccc1	InChI=1S/C11H11NO3/c13-10(12-8-11(14)15)7-6-9-4-2-1-3-5-9/h1-7H,8H2,(H,12,13)(H,14,15)/b7-6+	YAADMLWHGMUGQL-VOTSOKGWSA-N	C11H11NO3	CHEBI:68616		HMDB0011621	
6	H	1	1,9-Nonanedicarboxylic acid	C11H20O4	A148011	undecanedioic acid	OC(=O)CCCCCCCCCC(O)=O	InChI=1S/C11H20O4/c12-10(13)8-6-4-2-1-3-5-7-9-11(14)15/h1-9H2,(H,12,13)(H,14,15)	LWBHHRRTOZQPDM-UHFFFAOYSA-N	C11H20O4	CHEBI:73713		HMDB0000888	LMFA01170007
7	H	1	5α-Cholestan-3β-ol	C27H48O	D6128	(5alpha)-cholestan-3beta-ol	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	InChI=1S/C27H48O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h18-25,28H,6-17H2,1-5H3/t19-,20+,21+,22+,23-,24+,25+,26+,27-/m1/s1	QYIXCDOBOSTCEI-QCYZZNICSA-N	C27H48O	CHEBI:86570			
8	H	1	Nutriacholic Acid	C24H38O4	29546	7-oxolithocholic acid	C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@]12C)[C@@]1(C)CC[C@@H](O)C[C@H]1CC3=O	InChI=1S/C24H38O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-19,22,25H,4-13H2,1-3H3,(H,27,28)/t14-,15+,16-,17-,18+,19+,22+,23+,24-/m1/s1	DXOCDBGWDZAYRQ-AURDAFMXSA-N	C24H38O4	CHEBI:82679		HMDB0000467	LMST04010150
9	H	1	3β-Ursodeoxycholic Acid	C24H40O4	U850005	ursodeoxycholic acid	[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])CC[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@@H](O)C2)[C@H](C)CCC(O)=O	InChI=1S/C24H40O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-20,22,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15+,16-,17-,18+,19+,20+,22+,23+,24-/m1/s1	RUDATBOHQWOJDD-UZVSRGJWSA-N	C24H40O4	CHEBI:9907	C07880	HMDB0000946 	LMST04010033
10	H	1	3a,12a-dihydroxy-7-oxo-5b-cholan-24-oic acid	C24H38O5	FK24796	3alpha,12alpha-dihydroxy-7-oxo-5beta-cholanic acid	[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])C[C@H](O)[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])C(=O)C2)[C@H](C)CCC(O)=O	InChI=1S/C24H38O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-18,20,22,25,27H,4-12H2,1-3H3,(H,28,29)/t13-,14+,15-,16-,17+,18+,20+,22+,23+,24-/m1/s1	RHCPKKNRWFXMAT-RRWYKFPJSA-N	C24H38O5	CHEBI:16390	C04643		LMST04010184
11	H	1	5-Acetylamino-6-amino-3-methyluracil Hydrate	C7H10N4O3 (anhydrous)	A168125	5-Acetylamino-6-amino-3-methyluracil	CC(=O)Nc1c(N)[nH]c(=O)n(C)c1=O	InChI=1S/C7H10N4O3/c1-3(12)9-4-5(8)10-7(14)11(2)6(4)13/h8H2,1-2H3,(H,9,12)(H,10,14)	POQOTWQIYYNXAT-UHFFFAOYSA-N	C7H10N4O3	CHEBI:80473	C16366	HMDB0004400	
12	H	1	Myristoyl-L-carnitine (chloride)	C21H41NO4 (non-Chloride)	26559	O-tetradecanoyl-L-carnitine	CCCCCCCCCCCCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C	InChI=1S/C21H41NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-21(25)26-19(17-20(23)24)18-22(2,3)4/h19H,5-18H2,1-4H3/t19-/m1/s1	PSHXNVGSVNEJBD-LJQANCHMSA-N		CHEBI:84634		HMDB0005066	
1	A	2	2-(Hydroxymethyl)butyric acid sodium salt	C5H10O3 (FREE ACID)	96045	2-ethylhydracrylic acid	CCC(CO)C(O)=O	InChI=1S/C5H10O3/c1-2-4(3-6)5(7)8/h4,6H,2-3H2,1H3,(H,7,8)	ZMZQVAUJTDKQGE-UHFFFAOYSA-N	C5H10O3	CHEBI:82956		HMDB0000396	
2	A	2	Dimethylmalonic acid	C5H8O4	D168009	dimethylmalonic acid	CC(C)(C(O)=O)C(O)=O	InChI=1S/C5H8O4/c1-5(2,3(6)7)4(8)9/h1-2H3,(H,6,7)(H,8,9)	OREAFAJWWJHCOT-UHFFFAOYSA-N	C5H8O4	CHEBI:111517		HMDB0002001	
3	A	2	3-Pyridinecarboxamide, N-methyl-	C7H8N2O	AA000A6O	N-methylnicotinamide	CNC(=O)c1cccnc1	InChI=1S/C7H8N2O/c1-8-7(10)6-3-2-4-9-5-6/h2-5H,1H3,(H,8,10)	ZYVXHFWBYUDDBM-UHFFFAOYSA-N	C7H8N2O	CHEBI:64399		HMDB0003152	
4	A	2	6-Hydroxypyridine-3-carboxylic acid	C6H5NO3	128759	6-hydroxynicotinic acid	OC(=O)c1ccc(O)nc1	InChI=1S/C6H5NO3/c8-5-2-1-4(3-7-5)6(9)10/h1-3H,(H,7,8)(H,9,10)	BLHCMGRVFXRYRN-UHFFFAOYSA-N	C6H5NO3	CHEBI:16168	C01020	HMDB0002658	
5	A	2	Dimethyl succinate	C6H10O4	W239607	Dimethyl succinate	COC(=O)CCC(=O)OC	InChI=1S/C6H10O4/c1-9-5(7)3-4-6(8)10-2/h3-4H2,1-2H3	MUXOBHXGJLMRAB-UHFFFAOYSA-N	C6H10O4	CHEBI:165393		HMDB0033837	
6	A	2	(±)-2-Hydroxyoctanoic acid	C8H16O3	H7396	2-hydroxyoctanoic acid	CCCCCCC(O)C(O)=O	InChI=1S/C8H16O3/c1-2-3-4-5-6-7(9)8(10)11/h7,9H,2-6H2,1H3,(H,10,11)	JKRDADVRIYVCCY-UHFFFAOYSA-N	C8H16O3	CHEBI:86543			LMFA01050020
7	A	2	D-Ribonic acid lithium salt	C5H10O6 (FREE ACID)	8491	D-ribonic acid	OC[C@@H](O)[C@@H](O)[C@@H](O)C(O)=O	InChI=1S/C5H10O6/c6-1-2(7)3(8)4(9)5(10)11/h2-4,6-9H,1H2,(H,10,11)/t2-,3-,4-/m1/s1	QXKAIJAYHKCRRA-BXXZVTAOSA-N	C5H10O6	CHEBI:21077	C01685	HMDB0000867	
8	A	2	Propane-1,2,3-tricarboxylic acid	C6H8O6	A263335	tricarballylic acid	OC(=O)CC(CC(O)=O)C(O)=O	InChI=1S/C6H8O6/c7-4(8)1-3(6(11)12)2-5(9)10/h3H,1-2H2,(H,7,8)(H,9,10)(H,11,12)	KQTIIICEAUMSDG-UHFFFAOYSA-N	C6H8O6	CHEBI:45969			
9	A	2	o-Hydroxyhippuric acid	C9H9NO4	49861	salicyluric acid	OC(=O)CNC(=O)c1ccccc1O	InChI=1S/C9H9NO4/c11-7-4-2-1-3-6(7)9(14)10-5-8(12)13/h1-4,11H,5H2,(H,10,14)(H,12,13)	ONJSZLXSECQROL-UHFFFAOYSA-N	C9H9NO4	CHEBI:9008	C07588	HMDB0000840	
10	A	2	1,3,7-Trimethyluric Acid	"C8H10N4O3"	16949	1,3,7-trimethyluric acid	CN1C(=O)NC2=C1C(=O)N(C)C(=O)N2C	InChI=1S/C8H10N4O3/c1-10-4-5(9-7(10)14)11(2)8(15)12(3)6(4)13/h1-3H3,(H,9,14)	BYXCFUMGEBZDDI-UHFFFAOYSA-N	C8H10N4O3	CHEBI:691622	C16361	HMDB0002123	
11	A	2	Pseudouridine	C9H12N2O6	NP11297	pseudouridine	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)c1c[nH]c(=O)[nH]c1=O	InChI=1S/C9H12N2O6/c12-2-4-5(13)6(14)7(17-4)3-1-10-9(16)11-8(3)15/h1,4-7,12-14H,2H2,(H2,10,11,15,16)/t4-,5-,6-,7+/m1/s1	PTJWIQPHWPFNBW-GBNDHIKLSA-N	C9H12N2O6	CHEBI:17802	C02067	HMDB0000767	
12	A	2	3-Deoxy-2-keto-6-phosphogluconic acid lithium salt	C6H11O9P (FREE ACID)	79156	2-dehydro-3-deoxy-6-phospho-D-gluconic acid	O[C@H](COP(O)(O)=O)[C@@H](O)CC(=O)C(O)=O	InChI=1S/C6H11O9P/c7-3(1-4(8)6(10)11)5(9)2-15-16(12,13)14/h3,5,7,9H,1-2H2,(H,10,11)(H2,12,13,14)/t3-,5+/m0/s1	OVPRPPOVAXRCED-WVZVXSGGSA-N	C6H11O9P	CHEBI:15925	C04442		
1	B	2	S-Methyl-L-cysteine	C4H9NO2S	M6626	S-methylcysteine	CSC[C@H](N)C(O)=O	InChI=1S/C4H9NO2S/c1-8-2-3(5)4(6)7/h3H,2,5H2,1H3,(H,6,7)/t3-/m0/s1	IDIDJDIHTAOVLG-VKHMYHEASA-N		CHEBI:45658		HMDB0002108	
2	B	2	4-Hydroxyphenethyl alcohol	C8H10O2	AA0033ZN	2-(4-hydroxyphenyl)ethanol	OCCc1ccc(O)cc1	InChI=1S/C8H10O2/c9-6-5-7-1-3-8(10)4-2-7/h1-4,9-10H,5-6H2	YCCILVSKPBXVIP-UHFFFAOYSA-N	C8H10O2	CHEBI:1879	C06044	HMDB0004284	
3	B	2	5-Hydroxymethyl-2-furancarboxylic acid	C6H6O4	902845	5-hydroxymethyl-2-furoic acid	OCC=1OC(C(O)=O)=CC1	InChI=1S/C6H6O4/c7-3-4-1-2-5(10-4)6(8)9/h1-2,7H,3H2,(H,8,9)	PCSKKIUURRTAEM-UHFFFAOYSA-N	C6H6O4	CHEBI:89118	C20448	HMDB0002432	
4	B	2	2-hydroxy-2-methylbutanedioic acid	C5H8O5	ENAH2C555E10	citramalic acid	CC(O)(CC(O)=O)C(O)=O	InChI=1S/C5H8O5/c1-5(10,4(8)9)2-3(6)7/h10H,2H2,1H3,(H,6,7)(H,8,9)	XFTRTWQBIOMVPK-UHFFFAOYSA-N	C5H8O5	CHEBI:15584	C00815	HMDB0000426	
5	B	2	3,5-Dihydroxybenzoic acid	C7H6O4	D110000	3,5-dihydroxybenzoic acid	OC(=O)c1cc(O)cc(O)c1	InChI=1S/C7H6O4/c8-5-1-4(7(10)11)2-6(9)3-5/h1-3,8-9H,(H,10,11)	UYEMGAFJOZZIFP-UHFFFAOYSA-N	C7H6O4	CHEBI:39912		HMDB0013677	
6	B	2	Imidazolepropionic acid	C6H8N2O3	77951	dihydrourocanic acid	N1=CNC=C1CCC(O)=O	InChI=1S/C6H8N2O2/c9-6(10)2-1-5-3-7-4-8-5/h3-4H,1-2H2,(H,7,8)(H,9,10)	ZCKYOWGFRHAZIQ-UHFFFAOYSA-N	C6H8N2O2	CHEBI:73087		HMDB0002271	
7	B	2	2,8-Quinolinediol	C9H7NO2	37640	quinoline-2,8-diol	Oc1ccc2cccc(O)c2n1	InChI=1S/C9H7NO2/c11-7-3-1-2-6-4-5-8(12)10-9(6)7/h1-5,11H,(H,10,12)	ZXZKYYHTWHJHFT-UHFFFAOYSA-N	C9H7NO2	CHEBI:17715	C06342		
8	B	2	Meglutol	C6H10O5	H4392	3-hydroxy-3-methylglutaric acid	CC(O)(CC(O)=O)CC(O)=O	InChI=1S/C6H10O5/c1-6(11,2-4(7)8)3-5(9)10/h11H,2-3H2,1H3,(H,7,8)(H,9,10)	NPOAOTPXWNWTSH-UHFFFAOYSA-N	C6H10O5	CHEBI:16831	C03761	HMDB0000355	
9	B	2	1-Methyl-1H-purine-2,6(3H,7H)-dione	C6H6N4O2	A458316	1-methyl-7H-xanthine	Cn1c(=O)[nH]c2nc[nH]c2c1=O	InChI=1S/C6H6N4O2/c1-10-5(11)3-4(8-2-7-3)9-6(10)12/h2H,1H3,(H,7,8)(H,9,12)	MVOYJPOZRLFTCP-UHFFFAOYSA-N	C6H6N4O2	CHEBI:68444	C16358	HMDB0010738	
10	B	2	3,4-Dihydroxyphenylacetic acid	C8H8O4	850217	(3,4-dihydroxyphenyl)acetic acid	OC(=O)Cc1ccc(O)c(O)c1	InChI=1S/C8H8O4/c9-6-2-1-5(3-7(6)10)4-8(11)12/h1-3,9-10H,4H2,(H,11,12)	CFFZDZCDUFSOFZ-UHFFFAOYSA-N	C8H8O4	CHEBI:41941	C01161	HMDB0001336	
11	B	2	Digalacturonic acid	C12H18O13	D4288	alpha-D-GalpA-(1->4)-D-GalpA	[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)C(=O)O)O[C@H]2[C@H](OC([C@@H]([C@H]2O)O)O)C(=O)O	InChI=1S/C12H18O13/c13-1-2(14)7(9(18)19)25-12(5(1)17)24-6-3(15)4(16)11(22)23-8(6)10(20)21/h1-8,11-17,22H,(H,18,19)(H,20,21)/t1-,2+,3+,4+,5+,6+,7-,8-,11?,12-/m0/s1	IGSYEZFZPOZFNC-LKIWRGPLSA-N	C12H18O13	CHEBI:141006	G02614		
12	B	2	Benzoyl coenzyme A lithium salt	C28H40N7O17P3S (Benzoyl-COA)	B1638	benzoyl-CoA	CC(C)(COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1=CC=CC=C1	InChI=1S/C28H40N7O17P3S/c1-28(2,22(38)25(39)31-9-8-18(36)30-10-11-56-27(40)16-6-4-3-5-7-16)13-49-55(46,47)52-54(44,45)48-12-17-21(51-53(41,42)43)20(37)26(50-17)35-15-34-19-23(29)32-14-33-24(19)35/h3-7,14-15,17,20-22,26,37-38H,8-13H2,1-2H3,(H,30,36)(H,31,39)(H,44,45)(H,46,47)(H2,29,32,33)(H2,41,42,43)/t17-,20-,21-,22+,26-/m1/s1	VEVJTUNLALKRNO-TYHXJLICSA-N	C28H40N7O17P3S	CHEBI:15515	C00512	HMDB0002252	
1	C	2	3-Ureidopropionic acid	C4H8N2O3	94295	N-carbamoyl-beta-alanine	NC(=O)NCCC(O)=O	InChI=1S/C4H8N2O3/c5-4(9)6-2-1-3(7)8/h1-2H2,(H,7,8)(H3,5,6,9)	JSJWCHRYRHKBBW-UHFFFAOYSA-N		CHEBI:18261	C02642	HMDB0000026	
2	C	2	S-2-Aminoheptanoic acid	C7H15NO2	AA00DCAY	L-2-aminoheptanoic acid	CCCCC[C@H](N)C(O)=O	InChI=1S/C7H15NO2/c1-2-3-4-5-6(8)7(9)10/h6H,2-5,8H2,1H3,(H,9,10)/t6-/m0/s1	RDFMDVXONNIGBC-LURJTMIESA-N	C7H15NO2	CHEBI:40682			LMFA01100014
3	C	2	2,5-Furandicarboxylic Acid	C6H4O5	FF13835	furan-2,5-dicarboxylic acid	OC(=O)c1ccc(o1)C(O)=O	InChI=1S/C6H4O5/c7-5(8)3-1-2-4(11-3)6(9)10/h1-2H,(H,7,8)(H,9,10)	CHTHALBTIRVDBM-UHFFFAOYSA-N	C6H4O5	CHEBI:84212		HMDB0004812	
4	C	2	1,5-Anhydro-D-glucitol	C6H12O5	MA06651	1,5-anhydrohexitol	OCC1OCC(O)C(O)C1O	InChI=1S/C6H12O5/c7-1-4-6(10)5(9)3(8)2-11-4/h3-10H,1-2H2	MPCAJMNYNOGXPB-UHFFFAOYSA-N	C6H12O5	CHEBI:144042			
5	C	2	(2RS)-2-(4-Hydroxyphenyl)propionic acid	C9H10O3	91378	4-Hydroxyhydratropate	CC(C(O)=O)c1ccc(O)cc1	InChI=1S/C9H10O3/c1-6(9(11)12)7-2-4-8(10)5-3-7/h2-6,10H,1H3,(H,11,12)	ZHMMPVANGNPCBW-UHFFFAOYSA-N	C9H10O3	CHEBI:1868	C03080	HMDB0041683	
6	C	2	H-Ser-Ala-OH	C6H12N2O4	6403174	Ser-Ala	C[C@H](NC(=O)[C@@H](N)CO)C(O)=O	InChI=1S/C6H12N2O4/c1-3(6(11)12)8-5(10)4(7)2-9/h3-4,9H,2,7H2,1H3,(H,8,10)(H,11,12)/t3-,4-/m0/s1	SSJMZMUVNKEENT-IMJSIDKUSA-N	C6H12N2O4	CHEBI:74801	HMDB0029032	HMDB0029032	
7	C	2	NG,NG-Dimethylarginine dihydrochloride	C8H18N4O2 (asymmetric dimethylarginine)	D4268	N(omega),N(omega)-dimethyl-L-arginine	CN(C)C(=N)NCCC[C@H](N)C(O)=O	InChI=1S/C8H18N4O2/c1-12(2)8(10)11-5-3-4-6(9)7(13)14/h6H,3-5,9H2,1-2H3,(H2,10,11)(H,13,14)/t6-/m0/s1	YDGMGEXADBMOMJ-LURJTMIESA-N	C8H18N4O2	CHEBI:17929	C03626		
8	C	2	Phe-Ala	C12H16N2O3	P3251	Phe-Ala	C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(O)=O	InChI=1S/C12H16N2O3/c1-8(12(16)17)14-11(15)10(13)7-9-5-3-2-4-6-9/h2-6,8,10H,7,13H2,1H3,(H,14,15)(H,16,17)/t8-,10-/m0/s1	MIDZLCFIAINOQN-WPRPVWTQSA-N	C12H16N2O3	CHEBI:73630		HMDB0028988	
9	C	2	N-Acetylmuramic acid	C11H19NO8	A3007	(+)-N-Acetylmuramic acid	O1C(C(O)C(OC(C)C(O)=O)C(NC(=O)C)C1O)CO	InChI=1S/C11H19NO8/c1-4(10(16)17)19-9-7(12-5(2)14)11(18)20-6(3-13)8(9)15/h4,6-9,11,13,15,18H,3H2,1-2H3,(H,12,14)(H,16,17)	MNLRQHMNZILYPY-UHFFFAOYSA-N	C11H19NO8	CHEBI:181907			
10	C	2	Taurocholic acid sodium salt hydrate	C26H45NO7S (FREE ACID)	T4009	taurocholic acid	[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])C[C@H](O)[C@]3(C)[C@]([H])(CC[C@@]3([H])[C@]1([H])[C@H](O)C2)[C@H](C)CCC(=O)NCCS(O)(=O)=O	InChI=1S/C26H45NO7S/c1-15(4-7-23(31)27-10-11-35(32,33)34)18-5-6-19-24-20(14-22(30)26(18,19)3)25(2)9-8-17(28)12-16(25)13-21(24)29/h15-22,24,28-30H,4-14H2,1-3H3,(H,27,31)(H,32,33,34)/t15-,16+,17-,18-,19+,20+,21-,22+,24+,25+,26-/m1/s1	WBWWGRHZICKQGZ-HZAMXZRMSA-N	C26H45NO7S	CHEBI:28865	C02258	HMDB0000036	LMST05040001
11	C	2	1-Methylhistamine (hydrochloride)	C6H11N3 (1-MethylHistamine)	19516	N(tele)-methylhistamine	Cn1cnc(CCN)c1	InChI=1S/C6H11N3/c1-9-4-6(2-3-7)8-5-9/h4-5H,2-3,7H2,1H3	FHQDWPCFSJMNCT-UHFFFAOYSA-N	C6H11N3	CHEBI:29009	C05127	HMDB0001861	
